Filename,Generated,HAcceptor,HDonor,Lipinski,Lipinski_violation_rule1,Lipinski_violation_rule2,Lipinski_violation_rule3,Lipinski_violation_rule4,Lipinski_violation_rule5,Lipinski_violation_rule6,LogP,Method,QED,QVinaScoreG2019S7LI3,QVinaScoreG2019S8TZC,QVinaScorewild_type8TXZ,RotatableBonds,SA,Smile,TPSA,Weight,FilenameCount,BBBprob
G2019S_8TZC_size54_1_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-0.6373899999999997,generated,0.1882318004960027,-7.5,-7.1,-3.0,13.0,0.22,[C][C]([C])C(=O)[N]C1=C([C]2[C][C]3[C][C]Oc4nc([c][c]c4[C]([O])[C][C]S(=O)(=O)[C]4[C][N][C][C][C][C]4[O])[N][C]4[C]([C][C][C]3[C]2)[C]4[N]N([O])Cl)[N]N=C1[C][C][C][O],239.03,738.92483264,3,
G2019S_7LI3_size27_4_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-1.3451199999999992,generated,0.4595856928330094,-7.4,-7.1,-7.1,3.0,0.35,[C][C]1[C][C]([N]C(=O)C2=C([O])[C]3[N][C]3[C][C]2/[C]=N/C([N])=O)[C][C]N([C])C(=O)[C]1,137.21,349.99502848000003,3,
G2019S_8TZC_size31_3_197_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.6569300000000001,optimized100,0.6650319193462431,-7.4,-7.1,-6.7,5.0,0.26,[O][C](F)[C@]([O])([C]([O])[C][C]1[C]=C2[C][C][C][C][C][C]2[C]2[C]1O[C]C1=C2[C][C][C]C1=O)C([O])=O,122.97,406.9628055599999,3,
G2019S_7LI3_size25_2_22_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.8686300000000001,generated,0.6696560687694232,-7.4,-7.1,-6.3,3.0,0.31,[O][C]O[C]1/[C]=[C]/C(=O)[C]C(=O)[N][C]O[C][C]c2[c][c][c]c([c]2)[C]1[N][O],120.6,327.97563572,3,
G2019S_8TZC_size66_3_36_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,-0.3009499999999968,generated,0.0326129869750863,-7.4,-7.1,-6.0,22.0,0.16,[C]Oc1[c][c][c][c]c1-c1[c][c]c2c([N][C]3[C][C][C]3C(=O)O[C]3[C][C]3[C]C34[C][C][C]([C][C]3)[C@]3([O])[C][C]43)c([C][C]N([C]=C=[C]C3=N[C]C([N])=N3)[N][N][C][N][C]([C][O])[C][C]3O[C]3C([N])=O)[c]nc2[c]1,246.78,839.9951423399997,3,
G2019S_8TZC_size34_2_180_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.291560000000001,optimized100,0.6817489584167721,-7.4,-7.1,-5.5,6.0,0.43,[C][C]Oc1[c][c]c2c([c]1)[C][C]O[C]2[C]1[C]([C])N2[C]1[C][C][C]([C]([C])[C])[C][C][C][C]([C][O])[C]2C([O])=O,78.57,429.9776470999999,3,
G2019S_7LI3_size25_40_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-0.3413400000000003,generated,0.6841811753198207,-7.3,-7.1,-7.2,4.0,0.37,[N][C]1[N][C][C](N2[C][C][C]([C]3[C][C](C(=O)[C]([O])[O])[C]([N])[C]3[O])[C](F)[C]2)S1,138.71,350.96242870000003,3,
G2019S_7LI3_size32_198_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.8175800000000001,optimized50,0.7339721139988263,-7.3,-7.1,-6.8,4.0,0.3,[C]N1[C][C][C]2[C]([O])[C]3[C]4O[C]([C][O])[C]([C]5[C][C]5[C]C([O])=O)O[C]4c4[c][c][c][c]c4[C]3[C][C]21,98.47,409.97256171999993,3,
G2019S_7LI3_size39_2_25_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,-0.2143200000000002,generated,0.2849315222126725,-7.3,-7.1,-6.8,8.0,0.47,[N]C([N])=N[C][C]Oc1[c][c][c][c]c1C1=C2C(=N[C]3[C][C][C](N4[C][C]N([C][C]5[C][C]=[C][N]5)[C][C]4)[C][C]N32)N=[C][C]1,114.73,490.02258062000016,3,
G2019S_8TZC_size25_3_47_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.9703500000000007,optimized100,0.8185487247572024,-7.3,-7.1,-6.6,5.0,0.27,[C][C@]1([O])[C](S[C][C](F)C([O])=O)[C][C]2[C](c3[c][c][c][c]c3F)[C][C][C][C]21,56.87,345.95362129999995,3,
G2019S_7LI3_size35_6_out.sdf,True,7.0,0.0,5.0,True,True,True,True,True,False,-0.0858500000000002,generated,0.3138379957339875,-7.3,-7.1,-5.5,6.0,0.49,[C][P@](=O)([N][O])[C]1On2[c][c]c3c2[C]([C]2[C][C]2O[C]1[N][O])C(c1[c][c]c(OO[O])[c][c]1)=[C][C]([N])C3=O,186.19,482.94028921,3,
G2019S_8TZC_size52_2_9_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,-0.6058800000000003,generated,0.150160634223546,-7.3,-7.1,-3.8,17.0,0.26,[C][C]1[C]([C][C][C]2O[C]([O])[C]([C][O])[C]([C][N]C([O])=O)O2)[C]2[C][C][C]C(c3n[c]c(N([O])[C][C][C][O])nc3[C])=[C][C]2N1[C][N]C(=O)[C]C(=O)[C]([O])[C]1[C][C]1,249.53,679.96250482,3,
G2019S_8TZC_size55_3_107_out.sdf,True,7.0,0.0,4.0,False,True,True,True,False,True,1.3400400000000003,optimized100,0.190522552927355,-7.3,-7.1,-3.2,16.0,0.17,[C]O[C]O[C][C]1O[C][C][C@]2([C][C][C][C]N([C][C]N([C])C(=O)[C](c3[c][c][c][c][c]3)N([C])C(=O)N3[C][C]N(C([O])=O)[C][C]3[O])c3[c][c][c][c][c]3)[C][C]([C][C]2[C])[C]1[C],134.9,701.9746869600002,3,
G2019S_8TZC_size43_2_19_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,0.2023200000000007,generated,0.3521897217554147,-7.2,-7.1,-7.1,11.0,0.3,[C]c1c2c(n([C]3[C][C]3)c1C(=O)[N][N][N]C(=O)[C](F)[C][C]([O])[O])N(c1[c][c]c(N3[C]O[C]([C]4[C][C]4)[C]3)[c]c1F)[N][C]=C2[C][O],170.88000000000002,567.98781216,3,
G2019S_8TZC_size60_3_20_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,2.8508600000000013,generated,0.0632434459575101,-7.2,-7.1,-6.9,13.0,0.22,[C]c1c(F)[c]c(C(=O)[N][N][C]2[C]S(=O)(=O)/C(=[C]/[C]/C([N]c3[c][c]c([C]4[C][C]4)[c][c]3)=N/C(=O)/N=N/c3[c][c][c]c([N]C(=O)[C]C([C])([C])C([O])([O])[C]4[C][C]4)[c]3)[C]=C2Cl)c(F)c1F,218.63,825.92205368,3,
G2019S_8TZC_size40_3_9_out.sdf,True,6.0,0.0,4.0,False,True,True,False,True,True,-2.508419999999998,generated,0.3500692301972704,-7.2,-7.1,-6.1,7.0,0.31,[C][C]1[C][C]=[C]N1C(=O)[C][N][C@]1([C])[C]N1[C]1[N]N2N=C([N][C@@]34[C][C][C]3[C]4)C([C]3[C][C]3[C]3[C]([O])[C][C]N([C])C3=O)=N[C]12,133.79,510.01240986,3,
G2019S_7LI3_size32_2_30_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.1247199999999997,generated,0.6522618424571596,-7.2,-7.1,-5.8,5.0,0.26,[C]N([C]C([O])=O)[C]1[C]/C(=N\[C@]2([C]3[C][C]C([O])=[C][C]3)[C]C23[C][C][C][C][C]3)c2[c][c]n[c]c2[N]1,99.46,403.99703986,3,
G2019S_7LI3_size62_20_out.sdf,True,11.0,0.0,3.0,False,True,False,True,False,True,1.9544700000000017,generated,0.0791525621843059,-7.2,-7.1,-4.8,15.0,0.15,[C]O[C]1C2(OO2)[C@@]1([C])O[C]1[C]2O[C@@]2([C]([C][C]C(=[C])O[C][C]2[C][C]2)N2[C][C][C][C]2)[C][C][C]2[C]1[C@@]21[C]2[C][C][C]3[C]([C][C]4[C][C][C]O[C]4[C]4[C][C][C]([N+](=O)[O-])[C](F)[C]4)[C]C(=O)[C][C]3[C][C]21,137.96,794.95369742,3,
G2019S_7LI3_size36_2_15_out.sdf,True,7.0,0.0,4.0,True,True,True,True,False,False,-0.2305900000000003,generated,0.2869949875900512,-7.1,-7.1,-7.5,13.0,0.23,[C]O[C@]1(C(=O)[C]2[C]c3[c][c][c][c]c3[C]2O[C][O])[C][C@]([O])([C]C(=O)[C][C]([C][C][C]2[C][C]2)N=C=O)O[C]1[O],150.95999999999998,469.95730558,3,
G2019S_8TZC_size32_3_71_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.4586899999999998,optimized100,0.5051232187320128,-7.1,-7.1,-7.3,3.0,0.31,[C][C]1[C][C][C]([O])[C]([C]2N=C3[C][C][C][C][C]3[C][C]2O[C]2S[C](C#C[C]3[C][C]3)[C]OC2=O)[C]1[O],87.69000000000001,425.9497180999999,3,
G2019S_8TZC_size31_3_39_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.83134,optimized100,0.4428579815737838,-7.1,-7.1,-7.1,9.0,0.26,[C]S[C][C]([C]([C])[C])N1C2=[C][C]=N[C]([N])C2=[C]N=C1[C]([O])[C]N([O])[N]c1[c][c][c]c([C])[c]1,107.4,411.98034424,3,
G2019S_7LI3_size41_2_21_out.sdf,True,8.0,0.0,4.0,False,True,True,True,True,False,0.0312399999999998,generated,0.4391471302471107,-7.1,-7.1,-6.7,9.0,0.33,[C][C]1N=C([C])C([C]N2[C]3N=[C][C]=C(Oc4[c][c]c(C([O])=O)[c][c]4)C3=NC3=C2[C]([C][C]C([O])=O)C(=O)N3[C]2[C][C]2)=C1[O],163.7,529.97977234,3,
G2019S_8TZC_size32_134_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.2927400000000005,optimized100,0.6551647378613751,-7.1,-7.1,-6.6,6.0,0.25,[C][C][C][C]N1O[C][C][C]1[C]1[C](c2[c]c(O[C])[c]c([O])c2[C])[N]c2c1[c]nc1c2=[C][N]O[C]=1,91.92,407.99195448,3,
G2019S_8TZC_size25_3_59_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.30632,optimized100,0.6870770433020447,-7.1,-7.1,-5.0,4.0,0.34,[C][C]1[C](C(=O)C([O])=O)[C][C]2O[C]([C]([O])c3[c][c][c][c]c3F)[C]1S2(=O)=O,117.31,354.93487656,3,
G2019S_8TZC_size32_23_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-0.3352000000000004,optimized100,0.64426113623528,-7.1,-7.1,-4.6,5.0,0.38,[C][C][C][C@@]([O])([C]1[C]c2[c][c][c][c]c2[C][C]2[C][C][C][C]C(=O)[C]21)n1[c][c]c(C([C])=[N])[c]c1=O,81.27,399.99089186,3,
G2019S_7LI3_size32_226_out.sdf,True,8.0,0.0,6.0,True,True,True,True,True,True,-0.3423900000000001,optimized50,0.6123371668987777,-7.1,-7.1,-4.2,4.0,0.28,[C][C]1[C]2[C]3O[C]([C][O])[C]([C]4[C]N4[C]C([C])=O)O[C]3c3n[c][c]nc3[C]2O[C]2[C]([O])[C][C]N12,116.59000000000005,415.98178372,3,
G2019S_7LI3_size45_2_out.sdf,True,10.0,0.0,3.0,False,True,True,True,False,False,1.9739500000000016,generated,0.2454091616962347,-7.0,-7.1,-7.5,17.0,0.33,[C][C][C][C](O[C])C(=O)N1[C][C][C]([C][C]O[P@]([O])(=O)/C(F)=[C]/[C]([C]O[C]([C]2[C]N=C([C])O2)C2=[C][C][C]N=[C]2)Oc2[c][c]n[c][c]2)[C]1,141.04000000000002,605.9437778099999,3,
G2019S_8TZC_size32_2_25_out.sdf,True,9.0,0.0,6.0,True,True,True,True,True,True,-0.0468699999999999,generated,0.3348656001627595,-7.0,-7.1,-6.6,7.0,0.28,[C][C]N([C])[C]=C=[C][C]N1[C][C]2N=C([C][C]C(=O)O[C])/C3=N/[C][C]/N=C(/O[C])[C]C3=N[C]2[C]1,91.45,408.00318786,3,
G2019S_8TZC_size41_0_out.sdf,True,10.0,0.0,2.0,False,True,True,False,False,False,-2.652569999999999,generated,0.0951821672795813,-7.0,-7.1,-6.5,14.0,0.27,[C][C][C]([O])[C]1O[C][C][C]1[N][C]C1=N/C(=C2/[C]N3[C]([C]=[C]C([N][N]O[N]S([C])(=O)=O)=C3C(=O)O[C][C]N3[C][C]3)[N]2)[C]=N1,200.27,557.9641393400001,3,
G2019S_8TZC_size28_3_23_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.2736599999999998,generated,0.6744607736966368,-7.0,-7.1,-6.4,5.0,0.31,[N]c1[c]c2c([c]n1)[C]1[C][C]([C]3[C][C]O3)N(C(=O)[C][N][C]3[C][C]3P([O])([O])=O)[C][C]12,135.70000000000002,382.96063072999993,3,
G2019S_8TZC_size51_3_27_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-0.1686599999999993,generated,0.1886050777768864,-7.0,-7.1,-6.4,18.0,0.24,[C][C][N]C(=O)[N][C]C(=O)[N][C][C](O[C])[C]([O])[C][C][C]C(=O)[N]c1[c][c][c][c]c1/C([O])=[C]/[C][N]C(=O)[N]/[C]=C1\[C][C]2[C][C][C]([C]([O])O[C])[C]([O])[C]2S1,250.94,683.9396611999999,3,
G2019S_7LI3_size28_2_16_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.6964400000000013,generated,0.6853910503321332,-7.0,-7.1,-6.0,4.0,0.3,[C][C]1[N][C][C](C2=[C][C][C](C3=C4[C]([O])N4[C]C(Cl)=C3[C]3S[C][N]N3[C]=[C])[C]2)[C]1[C],54.35,390.9481343000001,3,
G2019S_7LI3_size55_7_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,0.1138900000000002,generated,0.1203954625292696,-7.0,-7.1,-5.3,17.0,0.29,[O][C][C@]1([O])[C][C][C@]2(S(=O)(=O)[C]([C][C]3[N][C]4[C]5[C]([C]N([C][N]c6[c]nc7c([c]6)[C][C][C][C]7)[C][C]([O])[C]6[C][C]6)[C](F)[C][C]5C(=O)[C]4S3)[C]([O])[C][C]C(=O)O[O])[C][C]12,221.34,754.9039874200002,3,
G2019S_7LI3_size61_12_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,1.9268800000000024,generated,0.1770059729408123,-7.0,-7.1,-3.2,19.0,0.17,[C][C]([O])[C]([O])[C]1[C][C][C@]([C])([C][C]2O[C][C][C@]23[C]([C])[C][C]2[C]S[C][C][C]([C][O])[C]23)[C]([C][C]2[C]([C])[C@]2([C][O])[C][C][C]([C]([O])[O])[C]2[C][C][C]([C][O])O[C]2[C][C]([O])C(=O)[N][C][C]2[C]O2)O1,230.59,805.9090350600002,3,
G2019S_8TZC_size61_3_32_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-0.2263800000000003,generated,0.0875087503900651,-7.0,-7.1,-2.9,16.0,0.17,[C]N1[C]S[C]([N]C(=O)[N][C][C]([O])[C@]23[C][C]([N])[C][C]4[C]([N]C4=[N])[C](C(=[C])O[C]4[C][C][C]([C]([C][O])O[O])C(=[C])[C][C]4)[C][C][C]([C][C][C]([O])[C@]4([O])[C][C]4C#N)[C][C][C][C]2[C]3)[C]1[C][C]=O,266.03000000000003,801.94782058,3,
G2019S_8TZC_size25_3_212_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.1266399999999999,optimized100,0.6749032614998646,-6.9,-7.1,-6.6,5.0,0.34,[C][C][C]1[C][C]O[C][C]2N([C])C(=O)[C]([C][C][C]C(=[C])[O])O[C@]23[C]([O])[C]3[C]1,78.57,321.9776471,3,
G2019S_7LI3_size53_2_28_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-0.4171099999999995,generated,0.1645002797800386,-6.9,-7.1,-3.3,15.0,0.27,[C]O[C][C]1[C][C]([C])N1[C]1[C][C][C]([C][C]2[C][C]C3=C([C][C]([C][C][C][C]([C]4[C][C]([N]C(=O)C([C])=[C])[C]O4)[C@@]4([C]5[C]O5)[N]C4=O)S3)[C@@]2([O])[C][O])[C]2[C]([N])[N]N=C21,185.13,695.95491734,3,
G2019S_7LI3_size33_2_16_out.sdf,True,6.0,0.0,5.0,True,True,True,True,False,True,-0.3031700000000004,generated,0.4558838252702004,-6.8,-7.1,-7.7,11.0,0.27,[C][C]C1=N[C](C2=C(C(=O)[N][C][N][C][C]([C][C]([C])O[C])[C]3O[C][C]O3)[C]=N[N]2)c2[c][c][c][c]c21,111.78000000000002,421.9950284799999,3,
G2019S_8TZC_size31_2_1_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.9041600000000004,generated,0.3694879604140607,-6.8,-7.1,-7.3,10.0,0.25,[C][C][C]1[C]([C]2[C][N]C(=O)[C]([C])O2)N1[C][C][C]O[C]([C]C([O])=O)c1[c][c]c2c([c]1)[C@]2([N])[O],131.81,401.97870972,3,
G2019S_7LI3_size26_16_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.1927700000000008,generated,0.4592693029750848,-6.8,-7.1,-7.2,8.0,0.28,[N][C][C]O[C]Oc1[c][c][c]c2[c]c(N([C][O])c3[c][c][c][c]c3Cl)[c]nc12,76.79,352.96281853999994,3,
G2019S_8TZC_size26_3_35_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,0.0859099999999999,generated,0.4939398412298205,-6.8,-7.1,-7.0,6.0,0.39,[C]C(=O)O[C]N1[C][C][C]([N]/C([C]([O])[C]C(F)(F)F)=C2\N=[C]OC2=O)[C][C]1,102.2,358.97900475999995,3,
G2019S_8TZC_size53_3_24_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-0.1004799999999998,generated,0.1013468840664461,-6.8,-7.1,-6.2,20.0,0.24,[C][C][C][C]([O])/C(=N/[C][C]([C][C]([O])[C][C]/[C]=C(/[C][C]=C=C([O])[C]O[C]1[C][C][C]S(=O)(=O)[C]1)C1=[C]c2[c][c][c][c]c2[C](C(=O)[C][O])O[C]1)C([O])=O)C(=O)[N][C],229.77,707.91719444,3,
G2019S_8TZC_size38_2_9_out.sdf,True,7.0,0.0,5.0,True,True,True,True,True,False,-1.7295599999999998,generated,0.2383694958588236,-6.8,-7.1,-5.2,8.0,0.42,[C][C]C1=NC(C(=O)[N]/C2=N/[C]C(=[N])c3[c]c([N][C])n[c]c3O[C]([O])[C]([C]/[C]=N/[N][C][N][C])O[C][C][C]2)=[C][C]1,184.1,490.0073244800001,3,
G2019S_8TZC_size59_3_16_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,1.0785099999999996,generated,0.0542048453574174,-6.8,-7.1,-5.1,22.0,0.25,[C]O[C]([C][C][C]S[C][C]([N][C][C](F)F)[N]C1=N[C]N=C([N])[C]1[N]c1[c][c]c(C(=O)[C]C(=O)[C]2[C][C](N3[C][C@@]3([C])[O])[C]3[C][C][C][C]3[C]2[O])[c][c]1)[C]([O])[C]([O])/[C]=N/P([O])([O])=O,284.5299999999999,816.9163772700002,3,
G2019S_7LI3_size40_25_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,1.40471,generated,0.3207624810009088,-6.8,-7.1,-5.0,12.0,0.28,[O][C]([C][C]1[C][C]1)[C]([N]/C1=N/[C]O[N][C][C]([C]c2[c][c][c][c][c]2)[C]2O[C]2[C]1[C][C][C]O[C]1[C][C][C][C]1)c1[c][c]o[c]1,104.59000000000002,505.9837950999999,3,
G2019S_8TZC_size28_204_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.20728,optimized100,0.6764263469801023,-6.8,-7.1,-4.7,6.0,0.26,[C][C]O[C](/[C]=[C]/[O])[C](O[C])[C]1[C][C]C(=[C])[C][C][N][C]2[C]1[C][C]1[C]([C])[C][C][C@]12[C],52.46000000000001,349.98781785999995,3,
G2019S_7LI3_size32_2_11_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,-0.1881499999999999,generated,0.5757329248365862,-6.8,-7.1,-4.3,6.0,0.32,[C][C][C]S(=O)(=O)[C]C1=C2[C]=[C]N=[C][C]=C2C2=C3[C]([C][C][C][C]N13)[C](C([O])=O)[C](C([O])=O)[C]2,123.67999999999998,431.9477067199999,3,
G2019S_8TZC_size48_2_7_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,2.1837800000000023,generated,0.0920020481969504,-6.8,-7.1,-4.0,13.0,0.34,[C]C1=C(S[C][C@]23[C][C]2O3)N=C([C]([N])[C]2[C][C][C]N2[C][C](F)[N][C][C][C][N][O])[C]2[C][C]/C(=C3/[C][C]=C(N4O[C][C](F)[C]([O])O[P@@]4([O])=O)S3)N21,180.34,690.90063041,3,
G2019S_8TZC_size40_3_15_out.sdf,True,11.0,0.0,3.0,False,True,False,True,True,False,2.0641600000000007,generated,0.4176460733832252,-6.8,-7.1,-3.2,6.0,0.33,[C]OC(=O)[N][C]C(/[C]=N/C([C])=O)=N\C1=[C]N(c2n[c]nc3c([O])c4sc([C])nc4nc23)[C]2[C][C][C](S[C])[C][C]2[C]1,156.89,551.94839248,3,
G2019S_7LI3_size38_34_out.sdf,True,7.0,0.0,4.0,True,True,True,True,False,False,-1.832809999999999,generated,0.301197767546183,-6.7,-7.1,-7.3,11.0,0.26,[C]N1[C][C][C][C]([C](/[C]=[C]/[C]C([O])=O)C(=O)N2[C][C]([N]C(=O)[C][C@]3([C])O[C]3[C]([O])[C]C([O])=O)[C][C]3O[C]32)[C][C]1,173.62,497.9634535799999,3,
G2019S_7LI3_size50_2_18_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,-0.5053800000000004,generated,0.1272293150596339,-6.7,-7.1,-6.2,16.0,0.35,[C][C]([C]O[C@]1([C])O[C]1N([C]1OC(=[C])N(C(=O)[C]2[C][C][C][N][C]2)O1)C1=[C][C][C]([O])SC1=O)[N]C(=O)[C]N([C]1[C][C]1)[C]([C]O[C]=[C])c1[c][c][c][c][c]1,158.48,665.94167258,3,
G2019S_7LI3_size48_35_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,0.9409199999999996,generated,0.1160202524110105,-6.7,-7.1,-5.2,20.0,0.3,[C][C]([C][C][C][O])O[C]([C]([C]F)N1[C][C][C][C]1)C(=O)[N]Sc1[c]n[c]c([C@]2([C])[C][C]([C][C][C]3[C]N3[C][C][C]([O])C([O])([O])[C]F)[C]3[C]2C3=O)[c]1,156.20999999999998,645.9455757799998,3,
G2019S_8TZC_size60_4_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,1.7670900000000005,generated,0.2306802450788613,-6.7,-7.1,-3.8,16.0,0.25,[C]OC(=O)N1[C]([C][C]2[C][C]2[C]SC(=O)[C]2N=C([C]c3[c][c]n(-c4[c][c][c]c(F)[c]4)[c]3)C3=C2[C][C]2[C][C]N(C(=O)[C][C]C(=O)[C@@]([C])([O])[C]([O])[C][C][O])[C]2S3)N1[C]1[C][C]N=[C][C]1,176.12000000000003,810.9203061800001,3,
G2019S_8TZC_size25_2_23_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,1.01391,generated,0.4186690825428876,-6.6,-7.1,-7.7,7.0,0.35,[N]n1n[c]nc1[C][C]N([C][C]F)[N]c1[c]c2n([c]1)[C]S[C]2C(F)(F)F,75.28,361.98720188,3,
G2019S_7LI3_size27_2_25_out.sdf,True,6.0,0.0,4.0,True,True,True,False,True,False,-2.06416,generated,0.5354220980011263,-6.6,-7.1,-7.2,4.0,0.38,[C]C(=O)/N=C1\S[C]([N]C(=O)O[C@]2(F)[C][N]C(=[N])[C](C([N])=O)[C]2)[C]=C1C([O])=O,182.57,384.95533194,3,
G2019S_7LI3_size27_2_2_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,-0.55428,generated,0.5206426848113767,-6.6,-7.1,-6.5,9.0,0.29,[C][C][C][C][C]([O])[C][C]1[C]N(C(=O)[C][C][C][C][O])[C][C]([O])[N]C(=O)[C]2[C][C][C]12,111.18,347.9807211,3,
G2019S_8TZC_size66_2_3_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,-0.9826200000000006,generated,0.0371967873301778,-6.6,-7.1,-5.2,21.0,0.14,[C]OO[C](C(=O)C(=O)[C]C(=O)[N][C][C]([C]([C])[C][N][C]([C][O])[C]1[C][C]C(=O)[C][C]([O])[C]1[O])C(=O)[C][N][C][C]1[C][C][C]=C=[C][N][N]c2[c]c(C(F)(F)F)[c]c1n2)c1[c][c]c([C@@]2([O])[C]3[C][C]N32)[c][c]1,269.81,870.9607884800001,3,
G2019S_8TZC_size48_2_24_out.sdf,True,5.0,0.0,3.0,False,True,True,True,False,False,1.9317500000000016,generated,0.1597534248198129,-6.6,-7.1,-4.8,16.0,0.29,[C][C]([N][C][C][C][N]C1([C])[C][C]1)[N]/N=N/[C@@]1([O])c2[c]c([O])[c]c(C3=C(O[C][C][C][C]4S[C][C]N4[C])c4[c][c][c]c5c4[C]3[C]([C]=[C])[N][C][N]5)c21,147.48999999999998,623.9814068600001,3,
G2019S_7LI3_size54_2_41_out.sdf,True,5.0,0.0,3.0,False,True,True,True,False,False,-0.6482300000000005,generated,0.2047981522943653,-6.6,-7.1,-4.2,17.0,0.18,[C][C][C]([C]([O])[N][C][C]([C][O])[C][C]1[C][C]/[C]=[C]\C(=O)[N][C][C](C([O])=O)[C]O[C]2[C]([O])[C]3[C]([C]1)[C]3[C]2[O])[C]([C][C][C]([O])[N]C(=O)[C]c1[c][c]c([C])c([N])[c]1)O[C],253.67,699.95635682,3,
G2019S_7LI3_size34_232_out.sdf,True,5.0,0.0,5.0,True,True,True,True,False,True,0.7144499999999995,optimized50,0.2520833365181006,-6.5,-7.1,-7.0,12.0,0.25,[C][C]([C][C][C]1[C]2[C][C][C][C][C]2[C]2O[C][C]3[C]2[C]1O[C][C]N3[C][C][C]([C][O])[C][O])N([O])[C][C]O[O],113.77,439.97055033999993,3,
G2019S_7LI3_size29_24_out.sdf,True,8.0,0.0,6.0,True,True,True,True,True,True,0.0249299999999999,generated,0.5854708701239492,-6.5,-7.1,-6.5,7.0,0.28,[C]O[C]([C][C]O[C][C][N])N1O[C][C]2O[C][C][C][C]3[C][C]4N=[C]C([C])=NC4=N[C]3[C]21,99.54,373.99502848,3,
G2019S_7LI3_size39_2_8_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,-0.4866200000000004,generated,0.2654117146658405,-6.5,-7.1,-6.3,16.0,0.25,[C][C][C]([C]=O)S[C]1[C]([N][N][C]([C]O[C])O[C])[C][C]([O])N2[C][C]([C][C]C(=O)[N][N][N]c3[c][c]c(F)[c][c]3)[C]([C])[C]12,146.23999999999995,526.9634913200001,3,
G2019S_7LI3_size25_2_1_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.06036,generated,0.4045140041821561,-6.5,-7.1,-5.5,5.0,0.3,[C][C]O[C]1[C][C]=[C]C(=C=C2[C](C#[C])[C]C([N][N])=[C][C]2S(=O)(=O)[C]=[C])[C]1,79.77,335.96296286,3,
G2019S_8TZC_size43_3_69_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,0.2603899999999995,optimized100,0.20791702374074,-6.5,-7.1,-5.1,12.0,0.18,[C][C][C]1[C]=[C]C2([C][C]2[C]N([C]2[C][C]=[C][C]([N][C]3O[C]3[C](O[C@@]3([O])[C][N]3)c3[c][c][c][c][c]3)[C]2)[C]2[C][C][S@@](=O)[C]N2[C][C])[C]=[C]1,93.41,559.96402548,3,
